,Location,County,Mortality Risk %,Sex,Year
15751,Virginia,Tazewell,63.84,Male,1985
15752,Virginia,Virginia Beach,62.83,Male,1985
15753,Virginia,Warren,65.26,Male,1985
15754,Virginia,Washington,62.14,Male,1985
15755,Virginia,Waynesboro,62.48,Male,1985
15756,Virginia,Westmoreland,64.02,Male,1985
15757,Virginia,Williamsburg,55.21,Male,1985
15758,Virginia,Winchester,66.97,Male,1985
15759,Virginia,Wise,65.06,Male,1985
15760,Virginia,Wythe,63.08,Male,1985
15761,Virginia,York,65.03,Male,1985
15762,Washington,All counties,60.65,Male,1985
15763,Washington,Adams,60.31,Male,1985
15764,Washington,Asotin,57.38,Male,1985
15765,Washington,Benton,58.99,Male,1985
15766,Washington,Chelan,57.88,Male,1985
15767,Washington,Clallam,56.08,Male,1985
15768,Washington,Clark,61.26,Male,1985
15769,Washington,Columbia,60.53,Male,1985
15770,Washington,Cowlitz,60.76,Male,1985
15771,Washington,Douglas,55.22,Male,1985
15772,Washington,Ferry,59.97,Male,1985
15773,Washington,Franklin,60.76,Male,1985
15774,Washington,Garfield,56.51,Male,1985
15775,Washington,Grant,58.11,Male,1985
15776,Washington,Grays Harbor,63.41,Male,1985
15777,Washington,Island,58.28,Male,1985
15778,Washington,Jefferson,54.54,Male,1985
15779,Washington,King,60.37,Male,1985
15780,Washington,Kitsap,59.38,Male,1985
15781,Washington,Kittitas,59.29,Male,1985
15782,Washington,Klickitat,58.05,Male,1985
15783,Washington,Lewis,59.89,Male,1985
15784,Washington,Lincoln,55.65,Male,1985
15785,Washington,Mason,57.99,Male,1985
15786,Washington,Okanogan,59.64,Male,1985
15787,Washington,Pacific,61.46,Male,1985
15788,Washington,Pend Oreille,60.67,Male,1985
15789,Washington,Pierce,61.79,Male,1985
15790,Washington,San Jaun,48.65,Male,1985
15791,Washington,Skagit,58.74,Male,1985
15792,Washington,Skamania,55.80,Male,1985
15793,Washington,Snohomish,61.82,Male,1985
15794,Washington,Spokane,59.01,Male,1985
15795,Washington,Stevens,58.05,Male,1985
15796,Washington,Thurston,57.39,Male,1985
15797,Washington,Wahkiakum,58.09,Male,1985
15798,Washington,Walla Walla,57.27,Male,1985
15799,Washington,Whatcom,56.50,Male,1985
15800,Washington,Whitman,55.37,Male,1985
15801,Washington,Yakima,59.57,Male,1985
15802,West Virginia,All counties,65.20,Male,1985
15803,West Virginia,Barbour,62.63,Male,1985
15804,West Virginia,Berkeley,66.68,Male,1985
15805,West Virginia,Boone,66.68,Male,1985
15806,West Virginia,Braxton,62.32,Male,1985
15807,West Virginia,Brooke,63.43,Male,1985
15808,West Virginia,Cabell,63.82,Male,1985
15809,West Virginia,Calhoun,61.64,Male,1985
15810,West Virginia,Clay,64.39,Male,1985
15811,West Virginia,Doddridge,60.32,Male,1985
15812,West Virginia,Fayette,66.33,Male,1985
15813,West Virginia,Gilmer,57.74,Male,1985
15814,West Virginia,Grant,60.15,Male,1985
15815,West Virginia,Greenbrier,64.62,Male,1985
15816,West Virginia,Hampshire,61.88,Male,1985
15817,West Virginia,Hancock,63.17,Male,1985
15818,West Virginia,Hardy,63.75,Male,1985
15819,West Virginia,Harrison,64.01,Male,1985
15820,West Virginia,Jackson,61.95,Male,1985
15821,West Virginia,Jefferson,66.96,Male,1985
15822,West Virginia,Kanawha,64.25,Male,1985
15823,West Virginia,Lewis,63.04,Male,1985
15824,West Virginia,Lincoln,64.34,Male,1985
15825,West Virginia,Logan,68.01,Male,1985
15826,West Virginia,Marion,62.61,Male,1985
15827,West Virginia,Marshall,63.54,Male,1985
15828,West Virginia,Mason,65.80,Male,1985
15829,West Virginia,McDowell,67.65,Male,1985
15830,West Virginia,Mercer,62.58,Male,1985
15831,West Virginia,Mineral,64.62,Male,1985
15832,West Virginia,Mingo,71.45,Male,1985
15833,West Virginia,Monongalia,62.47,Male,1985
15834,West Virginia,Monroe,60.65,Male,1985
15835,West Virginia,Morgan,60.79,Male,1985
15836,West Virginia,Nicholas,62.03,Male,1985
15837,West Virginia,Ohio,65.61,Male,1985
15838,West Virginia,Pendleton,57.43,Male,1985
15839,West Virginia,Pleasants,61.50,Male,1985
15840,West Virginia,Pocahontas,64.01,Male,1985
15841,West Virginia,Preston,62.74,Male,1985
15842,West Virginia,Putnam,63.22,Male,1985
15843,West Virginia,Raleigh,64.14,Male,1985
15844,West Virginia,Randolph,62.36,Male,1985
15845,West Virginia,Ritchie,62.76,Male,1985
15846,West Virginia,Roane,61.86,Male,1985
15847,West Virginia,Summers,61.18,Male,1985
15848,West Virginia,Taylor,62.19,Male,1985
15849,West Virginia,Tucker,61.69,Male,1985
15850,West Virginia,Tyler,64.38,Male,1985
15851,West Virginia,Upshur,60.67,Male,1985
15852,West Virginia,Wayne,61.80,Male,1985
15853,West Virginia,Webster,64.46,Male,1985
15854,West Virginia,Wetzel,64.00,Male,1985
15855,West Virginia,Wirt,59.85,Male,1985
15856,West Virginia,Wood,61.51,Male,1985
15857,West Virginia,Wyoming,67.08,Male,1985
15858,Wisconsin,All counties,60.25,Male,1985
15859,Wisconsin,Adams,57.87,Male,1985
15860,Wisconsin,Ashland,61.78,Male,1985
15861,Wisconsin,Barron,58.22,Male,1985
15862,Wisconsin,Bayfield,60.30,Male,1985
15863,Wisconsin,Brown,58.82,Male,1985
15864,Wisconsin,Buffalo,55.88,Male,1985
15865,Wisconsin,Burnett,58.38,Male,1985
15866,Wisconsin,Calumet,55.18,Male,1985
15867,Wisconsin,Chippewa,59.04,Male,1985
15868,Wisconsin,Clark,56.05,Male,1985
15869,Wisconsin,Columbia,57.94,Male,1985
15870,Wisconsin,Crawford,59.41,Male,1985
15871,Wisconsin,Dane,57.10,Male,1985
15872,Wisconsin,Dodge,59.92,Male,1985
15873,Wisconsin,Door,56.80,Male,1985
15874,Wisconsin,Douglas,61.45,Male,1985
15875,Wisconsin,Dunn,55.64,Male,1985
15876,Wisconsin,Eau Claire,57.79,Male,1985
15877,Wisconsin,Florence,59.15,Male,1985
15878,Wisconsin,Fond du Lac,57.86,Male,1985
15879,Wisconsin,Forest,61.89,Male,1985
15880,Wisconsin,Grant,58.58,Male,1985
15881,Wisconsin,Green,58.33,Male,1985
15882,Wisconsin,Green Lake,56.24,Male,1985
15883,Wisconsin,Iowa,60.40,Male,1985
15884,Wisconsin,Iron,60.63,Male,1985
15885,Wisconsin,Jackson,59.64,Male,1985
15886,Wisconsin,Jefferson,59.06,Male,1985
15887,Wisconsin,Juneau,59.31,Male,1985
15888,Wisconsin,Kenosha,61.26,Male,1985
15889,Wisconsin,Kewaunee,57.01,Male,1985
15890,Wisconsin,La Crosse,58.87,Male,1985
15891,Wisconsin,Lafayette,57.93,Male,1985
15892,Wisconsin,Langlade,57.39,Male,1985
15893,Wisconsin,Lincoln,59.46,Male,1985
15894,Wisconsin,Manitowoc,57.70,Male,1985
15895,Wisconsin,Marathon,55.56,Male,1985
15896,Wisconsin,Marinette,60.28,Male,1985
15897,Wisconsin,Marquette,57.15,Male,1985
15898,Wisconsin,Menominee,78.06,Male,1985
15899,Wisconsin,Milwaukee,60.96,Male,1985
15900,Wisconsin,Monroe,60.41,Male,1985
15901,Wisconsin,Oconto,59.73,Male,1985
15902,Wisconsin,Oneida,61.57,Male,1985
15903,Wisconsin,Outagamie,57.99,Male,1985
15904,Wisconsin,Ozaukee,57.58,Male,1985
15905,Wisconsin,Pepin,56.50,Male,1985
15906,Wisconsin,Pierce,58.31,Male,1985
15907,Wisconsin,Polk,56.75,Male,1985
15908,Wisconsin,Portage,57.09,Male,1985
15909,Wisconsin,Price,59.40,Male,1985
15910,Wisconsin,Racine,59.10,Male,1985
15911,Wisconsin,Richland,56.34,Male,1985
15912,Wisconsin,Rock,61.65,Male,1985
15913,Wisconsin,Rusk,56.34,Male,1985
15914,Wisconsin,Saint Croix,58.84,Male,1985
15915,Wisconsin,Sauk,56.56,Male,1985
15916,Wisconsin,Sawyer,59.87,Male,1985
15917,Wisconsin,Shawano,59.16,Male,1985
15918,Wisconsin,Sheboygan,59.35,Male,1985
15919,Wisconsin,Taylor,54.93,Male,1985
15920,Wisconsin,Trempealeau,58.49,Male,1985
15921,Wisconsin,Vernon,57.49,Male,1985
15922,Wisconsin,Vilas,58.40,Male,1985
15923,Wisconsin,Walworth,59.19,Male,1985
15924,Wisconsin,Washburn,59.62,Male,1985
15925,Wisconsin,Washington,58.06,Male,1985
15926,Wisconsin,Waukesha,60.42,Male,1985
15927,Wisconsin,Waupaca,64.43,Male,1985
15928,Wisconsin,Waushara,56.89,Male,1985
15929,Wisconsin,Winnebago,57.68,Male,1985
15930,Wisconsin,Wood,56.00,Male,1985
15931,Wyoming,All counties,60.68,Male,1985
15932,Wyoming,Albany,57.74,Male,1985
15933,Wyoming,Big Horn,58.22,Male,1985
15934,Wyoming,Campbell,61.88,Male,1985
15935,Wyoming,Carbon,62.37,Male,1985
15936,Wyoming,Converse,61.53,Male,1985
15937,Wyoming,Crook,56.28,Male,1985
15938,Wyoming,Fremont,60.99,Male,1985
15939,Wyoming,Goshen,57.52,Male,1985
15940,Wyoming,Hot Springs,56.73,Male,1985
15941,Wyoming,Johnson,58.12,Male,1985
15942,Wyoming,Laramie,61.55,Male,1985
15943,Wyoming,Lincoln,56.75,Male,1985
15944,Wyoming,Natrona,59.15,Male,1985
15945,Wyoming,Niobrara,58.28,Male,1985
15946,Wyoming,Park,56.19,Male,1985
15947,Wyoming,Platte,60.77,Male,1985
15948,Wyoming,Sheridan,59.12,Male,1985
15949,Wyoming,Sublette,57.77,Male,1985
15950,Wyoming,Sweetwater,59.31,Male,1985
15951,Wyoming,Teton,52.27,Male,1985
15952,Wyoming,Uinta,55.39,Male,1985
15953,Wyoming,Washakie,57.89,Male,1985
15954,Wyoming,Weston,58.89,Male,1985
15955,United States,All counties,62.42,Female,1985
15956,Alabama,All counties,64.54,Female,1985
15957,Alabama,Autauga,68.38,Female,1985
15958,Alabama,Baldwin,61.45,Female,1985
15959,Alabama,Barbour,66.52,Female,1985
15960,Alabama,Bibb,68.77,Female,1985
15961,Alabama,Blount,64.26,Female,1985
15962,Alabama,Bullock,68.59,Female,1985
15963,Alabama,Butler,64.17,Female,1985
15964,Alabama,Calhoun,66.54,Female,1985
15965,Alabama,Chambers,66.75,Female,1985
15966,Alabama,Cherokee,66.44,Female,1985
15967,Alabama,Chilton,66.08,Female,1985
15968,Alabama,Choctaw,64.78,Female,1985
15969,Alabama,Clarke,66.77,Female,1985
15970,Alabama,Clay,64.08,Female,1985
15971,Alabama,Cleburne,67.12,Female,1985
15972,Alabama,Coffee,62.59,Female,1985
15973,Alabama,Colbert,64.51,Female,1985
15974,Alabama,Conecuh,63.05,Female,1985
15975,Alabama,Coosa,65.50,Female,1985
15976,Alabama,Covington,64.64,Female,1985
15977,Alabama,Crenshaw,66.65,Female,1985
15978,Alabama,Cullman,63.80,Female,1985
15979,Alabama,Dale,62.97,Female,1985
15980,Alabama,Dallas,67.41,Female,1985
15981,Alabama,DeKalb,65.97,Female,1985
15982,Alabama,Elmore,67.05,Female,1985
15983,Alabama,Escambia,66.86,Female,1985
15984,Alabama,Etowah,66.83,Female,1985
15985,Alabama,Fayette,62.99,Female,1985
15986,Alabama,Franklin,66.28,Female,1985
15987,Alabama,Geneva,66.07,Female,1985
15988,Alabama,Greene,66.32,Female,1985
15989,Alabama,Hale,66.49,Female,1985
15990,Alabama,Henry,66.39,Female,1985
15991,Alabama,Houston,64.14,Female,1985
15992,Alabama,Jackson,68.99,Female,1985
15993,Alabama,Jefferson,65.98,Female,1985
15994,Alabama,Lamar,65.39,Female,1985
15995,Alabama,Lauderdale,60.92,Female,1985
15996,Alabama,Lawrence,67.98,Female,1985
15997,Alabama,Lee,66.75,Female,1985
15998,Alabama,Limestone,66.68,Female,1985
15999,Alabama,Lowndes,66.22,Female,1985
16000,Alabama,Macon,64.93,Female,1985
16001,Alabama,Madison,64.81,Female,1985
16002,Alabama,Marengo,67.18,Female,1985
16003,Alabama,Marion,62.17,Female,1985
16004,Alabama,Marshall,65.80,Female,1985
16005,Alabama,Mobile,65.82,Female,1985
16006,Alabama,Monroe,64.31,Female,1985
16007,Alabama,Montgomery,65.79,Female,1985
16008,Alabama,Morgan,65.11,Female,1985
16009,Alabama,Perry,63.13,Female,1985
16010,Alabama,Pickens,65.13,Female,1985
16011,Alabama,Pike,64.21,Female,1985
16012,Alabama,Randolph,65.72,Female,1985
16013,Alabama,Russell,74.12,Female,1985
16014,Alabama,Saint Clair,65.88,Female,1985
16015,Alabama,Shelby,67.31,Female,1985
16016,Alabama,Sumter,65.33,Female,1985
16017,Alabama,Talladega,67.89,Female,1985
16018,Alabama,Tallapoosa,67.32,Female,1985
